3.2,3.3,-8.8,-8.7,	1
3.2,3.3,-9.1,-9.0,	1
3.2,3.3,0.2,0.3,	23573
3.2,3.3,0.5,0.6,	21609
3.2,3.3,0.8,0.9,	18775
3.2,3.3,1.1,1.2,	16540
3.2,3.3,1.4,1.5,	15291
3.2,3.3,1.7,1.8,	15508
3.2,3.3,2.0,2.1,	17524
3.2,3.3,2.3,2.4,	20424
3.2,3.3,2.6,2.7,	22527
3.2,3.3,2.9,3.0,	23653
3.2,3.3,3.2,3.3,	22624
3.2,3.3,3.5,3.6,	19839
3.2,3.3,3.8,3.9,	16112
3.2,3.3,4.1,4.2,	12013
3.2,3.3,4.4,4.5,	8151
3.2,3.3,4.7,4.8,	5146
3.2,3.3,5.0,5.1,	2961
3.2,3.3,5.3,5.4,	1541
3.2,3.3,5.6,5.7,	769
3.2,3.3,5.9,6.0,	425
3.2,3.3,6.2,6.3,	248
3.2,3.3,6.5,6.6,	140
3.2,3.3,6.8,6.9,	103
3.2,3.3,7.1,7.2,	70
3.2,3.3,7.4,7.5,	29
3.2,3.3,7.7,7.8,	26
3.2,3.3,8.0,8.1,	18
3.2,3.3,8.3,8.4,	8
3.2,3.3,8.6,8.7,	3
3.2,3.3,8.9,9.0,	2
3.2,3.3,9.2,9.3,	1
3.3,3.4,-0.3,-0.2,	22570
3.3,3.4,-0.6,-0.5,	20211
3.3,3.4,-0.9,-0.8,	17419
3.3,3.4,-1.2,-1.1,	15337
3.3,3.4,-1.5,-1.4,	14989
3.3,3.4,-1.8,-1.7,	15921
3.3,3.4,-2.1,-2.0,	17900
3.3,3.4,-2.4,-2.3,	20979
3.3,3.4,-2.7,-2.6,	22215
3.3,3.4,-3.0,-2.9,	22738
3.3,3.4,-3.3,-3.2,	21245
3.3,3.4,-3.6,-3.5,	18259
3.3,3.4,-3.9,-3.8,	14374
3.3,3.4,-4.2,-4.1,	10522
3.3,3.4,-4.5,-4.4,	6839
3.3,3.4,-4.8,-4.7,	4193
3.3,3.4,-5.1,-5.0,	2330
3.3,3.4,-5.4,-5.3,	1200
3.3,3.4,-5.7,-5.6,	618
3.3,3.4,-6.0,-5.9,	310
3.3,3.4,-6.3,-6.2,	189
3.3,3.4,-6.6,-6.5,	95
3.3,3.4,-6.9,-6.8,	67
3.3,3.4,-7.2,-7.1,	32
3.3,3.4,-7.5,-7.4,	22
3.3,3.4,-7.8,-7.7,	14
3.3,3.4,-8.1,-8.0,	8
3.3,3.4,-8.4,-8.3,	2
3.3,3.4,-9.0,-8.9,	1
3.3,3.4,-9.6,-9.5,	1
3.3,3.4,0.1,0.2,	23627
3.3,3.4,0.4,0.5,	21777
3.3,3.4,0.7,0.8,	19289
3.3,3.4,1.0,1.1,	16915
3.3,3.4,1.3,1.4,	15267
3.3,3.4,1.6,1.7,	14947
3.3,3.4,1.9,2.0,	16561
3.3,3.4,2.2,2.3,	18665
3.3,3.4,2.5,2.6,	21132
3.3,3.4,2.8,2.9,	22547
3.3,3.4,3.1,3.2,	22361
3.3,3.4,3.4,3.5,	20433
3.3,3.4,3.7,3.8,	17168
3.3,3.4,4.0,4.1,	13126
3.3,3.4,4.3,4.4,	9014
3.3,3.4,4.6,4.7,	5940
3.3,3.4,4.9,5.0,	3399
3.3,3.4,5.2,5.3,	1811
3.3,3.4,5.5,5.6,	950
3.3,3.4,5.8,5.9,	504
3.3,3.4,6.1,6.2,	230
3.3,3.4,6.4,6.5,	132
3.3,3.4,6.7,6.8,	96
3.3,3.4,7.0,7.1,	53
3.3,3.4,7.3,7.4,	34
3.3,3.4,7.6,7.7,	24
3.3,3.4,7.9,8.0,	15
3.3,3.4,8.2,8.3,	7
3.3,3.4,8.5,8.6,	4
3.3,3.4,8.8,8.9,	1
3.3,3.4,9.1,9.2,	1
3.3,3.4,9.4,9.5,	1
3.4,3.5,-0.2,-0.1,	22366
3.4,3.5,-0.5,-0.4,	20298
3.4,3.5,-0.8,-0.7,	17923
3.4,3.5,-1.1,-1.0,	15469
3.4,3.5,-1.4,-1.3,	14474
3.4,3.5,-1.7,-1.6,	14725
3.4,3.5,-2.0,-1.9,	16554
3.4,3.5,-2.3,-2.2,	18882
3.4,3.5,-2.6,-2.5,	21078
3.4,3.5,-2.9,-2.8,	22045
3.4,3.5,-3.2,-3.1,	21116
3.4,3.5,-3.5,-3.4,	18633
3.4,3.5,-3.8,-3.7,	15084
3.4,3.5,-4.1,-4.0,	11197
3.4,3.5,-4.4,-4.3,	7630
3.4,3.5,-4.7,-4.6,	4655
3.4,3.5,-5.0,-4.9,	2615
3.4,3.5,-5.3,-5.2,	1409
3.4,3.5,-5.6,-5.5,	643
3.4,3.5,-5.9,-5.8,	355
3.4,3.5,-6.2,-6.1,	158
3.4,3.5,-6.5,-6.4,	91
3.4,3.5,-6.8,-6.7,	53
3.4,3.5,-7.1,-7.0,	32
3.4,3.5,-7.4,-7.3,	21
3.4,3.5,-7.7,-7.6,	12
3.4,3.5,-8.0,-7.9,	5
3.4,3.5,-8.3,-8.2,	5
3.4,3.5,-8.6,-8.5,	5
3.4,3.5,0.0,0.1,	45702
3.4,3.5,0.3,0.4,	21738
3.4,3.5,0.6,0.7,	19575
3.4,3.5,0.9,1.0,	16827
3.4,3.5,1.2,1.3,	15188
3.4,3.5,1.5,1.6,	14311
3.4,3.5,1.8,1.9,	14989
3.4,3.5,2.1,2.2,	17488
3.4,3.5,2.4,2.5,	19688
3.4,3.5,2.7,2.8,	21327
3.4,3.5,3.0,3.1,	21695
3.4,3.5,3.3,3.4,	20466
3.4,3.5,3.6,3.7,	17497
3.4,3.5,3.9,4.0,	13676
3.4,3.5,4.2,4.3,	9929
3.4,3.5,4.5,4.6,	6654
3.4,3.5,4.8,4.9,	3913
3.4,3.5,5.1,5.2,	2148
3.4,3.5,5.4,5.5,	1024
3.4,3.5,5.7,5.8,	538
3.4,3.5,6.0,6.1,	282
3.4,3.5,6.3,6.4,	146
3.4,3.5,6.6,6.7,	77
3.4,3.5,6.9,7.0,	39
3.4,3.5,7.2,7.3,	39
3.4,3.5,7.5,7.6,	23
3.4,3.5,7.8,7.9,	13
3.4,3.5,8.1,8.2,	4
3.4,3.5,8.4,8.5,	2
3.4,3.5,8.7,8.8,	2
3.4,3.5,9.0,9.1,	1
3.5,3.6,-0.1,0.0,	22025
3.5,3.6,-0.4,-0.3,	20647
3.5,3.6,-0.7,-0.6,	18200
3.5,3.6,-1.0,-0.9,	15387
3.5,3.6,-1.3,-1.2,	14065
3.5,3.6,-1.6,-1.5,	13734
3.5,3.6,-1.9,-1.8,	15181
3.5,3.6,-2.2,-2.1,	17218
3.5,3.6,-2.5,-2.4,	19461
3.5,3.6,-2.8,-2.7,	20611
3.5,3.6,-3.1,-3.0,	20599
3.5,3.6,-3.4,-3.3,	18615
3.5,3.6,-3.7,-3.6,	15627
3.5,3.6,-4.0,-3.9,	11857
3.5,3.6,-4.3,-4.2,	8218
3.5,3.6,-4.6,-4.5,	5211
3.5,3.6,-4.9,-4.8,	3168
3.5,3.6,-5.2,-5.1,	1636
3.5,3.6,-5.5,-5.4,	804
3.5,3.6,-5.8,-5.7,	415
3.5,3.6,-6.1,-6.0,	174
3.5,3.6,-6.4,-6.3,	90
3.5,3.6,-6.7,-6.6,	58
3.5,3.6,-7.0,-6.9,	32
3.5,3.6,-7.3,-7.2,	17
3.5,3.6,-7.6,-7.5,	9
3.5,3.6,-7.9,-7.8,	6
3.5,3.6,-8.2,-8.1,	3
3.5,3.6,-8.5,-8.4,	1
3.5,3.6,-8.8,-8.7,	3
3.5,3.6,0.2,0.3,	21264
3.5,3.6,0.5,0.6,	19567
3.5,3.6,0.8,0.9,	17220
3.5,3.6,1.1,1.2,	14835
3.5,3.6,1.4,1.5,	13839
3.5,3.6,1.7,1.8,	14165
3.5,3.6,2.0,2.1,	15753
3.5,3.6,2.3,2.4,	18015
3.5,3.6,2.6,2.7,	20170
3.5,3.6,2.9,3.0,	20584
3.5,3.6,3.2,3.3,	20013
3.5,3.6,3.5,3.6,	17590
3.5,3.6,3.8,3.9,	14479
3.5,3.6,4.1,4.2,	10587
3.5,3.6,4.4,4.5,	7186
3.5,3.6,4.7,4.8,	4514
3.5,3.6,5.0,5.1,	2486
3.5,3.6,5.3,5.4,	1387
3.5,3.6,5.6,5.7,	668
3.5,3.6,5.9,6.0,	295
3.5,3.6,6.2,6.3,	144
3.5,3.6,6.5,6.6,	72
3.5,3.6,6.8,6.9,	41
3.5,3.6,7.1,7.2,	28
3.5,3.6,7.4,7.5,	18
3.5,3.6,7.7,7.8,	12
3.5,3.6,8.0,8.1,	6
3.5,3.6,8.3,8.4,	3
3.5,3.6,8.6,8.7,	1
3.5,3.6,8.9,9.0,	3
3.6,3.7,-0.3,-0.2,	20447
3.6,3.7,-0.6,-0.5,	18225
3.6,3.7,-0.9,-0.8,	15549
3.6,3.7,-1.2,-1.1,	13686
3.6,3.7,-1.5,-1.4,	13161
3.6,3.7,-1.8,-1.7,	13744
3.6,3.7,-2.1,-2.0,	15638
3.6,3.7,-2.4,-2.3,	17731
3.6,3.7,-2.7,-2.6,	19287
3.6,3.7,-3.0,-2.9,	19362
3.6,3.7,-3.3,-3.2,	18310
3.6,3.7,-3.6,-3.5,	15650
3.6,3.7,-3.9,-3.8,	12512
3.6,3.7,-4.2,-4.1,	8832
3.6,3.7,-4.5,-4.4,	5822
3.6,3.7,-4.8,-4.7,	3572
3.6,3.7,-5.1,-5.0,	1954
3.6,3.7,-5.4,-5.3,	955
3.6,3.7,-5.7,-5.6,	509
3.6,3.7,-6.0,-5.9,	231
3.6,3.7,-6.3,-6.2,	106
3.6,3.7,-6.6,-6.5,	34
3.6,3.7,-6.9,-6.8,	20
3.6,3.7,-7.2,-7.1,	10
3.6,3.7,-7.5,-7.4,	15
3.6,3.7,-7.8,-7.7,	7
3.6,3.7,-8.1,-8.0,	7
3.6,3.7,-8.4,-8.3,	2
3.6,3.7,-8.7,-8.6,	1
3.6,3.7,0.1,0.2,	20998
3.6,3.7,0.4,0.5,	19568
3.6,3.7,0.7,0.8,	17342
3.6,3.7,1.0,1.1,	14904
3.6,3.7,1.3,1.4,	13434
3.6,3.7,1.6,1.7,	13180
3.6,3.7,1.9,2.0,	14302
3.6,3.7,2.2,2.3,	16105
3.6,3.7,2.5,2.6,	18195
3.6,3.7,2.8,2.9,	19527
3.6,3.7,3.1,3.2,	19237
3.6,3.7,3.4,3.5,	17553
3.6,3.7,3.7,3.8,	14359
3.6,3.7,4.0,4.1,	11209
3.6,3.7,4.3,4.4,	7958
3.6,3.7,4.6,4.7,	5003
3.6,3.7,4.9,5.0,	2901
3.6,3.7,5.2,5.3,	1590
3.6,3.7,5.5,5.6,	848
3.6,3.7,5.8,5.9,	400
3.6,3.7,6.1,6.2,	187
3.6,3.7,6.4,6.5,	86
3.6,3.7,6.7,6.8,	39
3.6,3.7,7.0,7.1,	25
3.6,3.7,7.3,7.4,	15
3.6,3.7,7.6,7.7,	7
3.6,3.7,7.9,8.0,	8
3.6,3.7,8.2,8.3,	2
3.6,3.7,8.5,8.6,	3
3.7,3.8,-0.2,-0.1,	19926
3.7,3.8,-0.5,-0.4,	17891
3.7,3.8,-0.8,-0.7,	15604
3.7,3.8,-1.1,-1.0,	13411
3.7,3.8,-1.4,-1.3,	12433
3.7,3.8,-1.7,-1.6,	12461
3.7,3.8,-2.0,-1.9,	13960
3.7,3.8,-2.3,-2.2,	15807
3.7,3.8,-2.6,-2.5,	17409
3.7,3.8,-2.9,-2.8,	18142
3.7,3.8,-3.2,-3.1,	17351
3.7,3.8,-3.5,-3.4,	15868
3.7,3.8,-3.8,-3.7,	12590
3.7,3.8,-4.1,-4.0,	9380
3.7,3.8,-4.4,-4.3,	6379
3.7,3.8,-4.7,-4.6,	3862
3.7,3.8,-5.0,-4.9,	2198
3.7,3.8,-5.3,-5.2,	1164
3.7,3.8,-5.6,-5.5,	539
3.7,3.8,-5.9,-5.8,	249
3.7,3.8,-6.2,-6.1,	116
3.7,3.8,-6.5,-6.4,	51
3.7,3.8,-6.8,-6.7,	26
3.7,3.8,-7.1,-7.0,	15
3.7,3.8,-7.4,-7.3,	5
3.7,3.8,-7.7,-7.6,	4
3.7,3.8,-8.0,-7.9,	3
3.7,3.8,-8.3,-8.2,	1
3.7,3.8,0.0,0.1,	40304
3.7,3.8,0.3,0.4,	19555
3.7,3.8,0.6,0.7,	17368
3.7,3.8,0.9,1.0,	14815
3.7,3.8,1.2,1.3,	13004
3.7,3.8,1.5,1.6,	12379
3.7,3.8,1.8,1.9,	12922
3.7,3.8,2.1,2.2,	14531
3.7,3.8,2.4,2.5,	16538
3.7,3.8,2.7,2.8,	17879
3.7,3.8,3.0,3.1,	18329
3.7,3.8,3.3,3.4,	17097
3.7,3.8,3.6,3.7,	14641
3.7,3.8,3.9,4.0,	11524
3.7,3.8,4.2,4.3,	8221
3.7,3.8,4.5,4.6,	5426
3.7,3.8,4.8,4.9,	3281
3.7,3.8,5.1,5.2,	1853
3.7,3.8,5.4,5.5,	929
3.7,3.8,5.7,5.8,	417
3.7,3.8,6.0,6.1,	187
3.7,3.8,6.3,6.4,	109
3.7,3.8,6.6,6.7,	40
3.7,3.8,6.9,7.0,	15
3.7,3.8,7.2,7.3,	15
3.7,3.8,7.5,7.6,	9
3.7,3.8,7.8,7.9,	4
3.7,3.8,8.1,8.2,	3
3.7,3.8,8.7,8.8,	2
3.7,3.8,9.0,9.1,	1
3.8,3.9,-0.1,0.0,	19402
3.8,3.9,-0.4,-0.3,	17688
3.8,3.9,-0.7,-0.6,	15451
3.8,3.9,-1.0,-0.9,	13337
3.8,3.9,-1.3,-1.2,	11865
3.8,3.9,-1.6,-1.5,	11802
3.8,3.9,-1.9,-1.8,	12274
3.8,3.9,-2.2,-2.1,	14104
3.8,3.9,-2.5,-2.4,	15748
3.8,3.9,-2.8,-2.7,	16920
3.8,3.9,-3.1,-3.0,	16603
3.8,3.9,-3.4,-3.3,	15221
3.8,3.9,-3.7,-3.6,	12602
3.8,3.9,-4.0,-3.9,	9455
3.8,3.9,-4.3,-4.2,	6696
3.8,3.9,-4.6,-4.5,	4261
3.8,3.9,-4.9,-4.8,	2522
3.8,3.9,-5.2,-5.1,	1356
3.8,3.9,-5.5,-5.4,	641
3.8,3.9,-5.8,-5.7,	287
3.8,3.9,-6.1,-6.0,	129
3.8,3.9,-6.4,-6.3,	48
3.8,3.9,-6.7,-6.6,	30
3.8,3.9,-7.0,-6.9,	16
3.8,3.9,-7.3,-7.2,	7
3.8,3.9,-7.6,-7.5,	7
3.8,3.9,-7.9,-7.8,	2
3.8,3.9,-8.2,-8.1,	1
3.8,3.9,0.2,0.3,	19011
3.8,3.9,0.5,0.6,	17151
3.8,3.9,0.8,0.9,	14657
3.8,3.9,1.1,1.2,	12808
3.8,3.9,1.4,1.5,	11521
3.8,3.9,1.7,1.8,	11676
3.8,3.9,2.0,2.1,	12949
3.8,3.9,2.3,2.4,	14607
3.8,3.9,2.6,2.7,	16426
3.8,3.9,2.9,3.0,	16687
3.8,3.9,3.2,3.3,	16435
3.8,3.9,3.5,3.6,	14171
3.8,3.9,3.8,3.9,	11441
3.8,3.9,4.1,4.2,	8542
3.8,3.9,4.4,4.5,	5768
3.8,3.9,4.7,4.8,	3639
3.8,3.9,5.0,5.1,	2019
3.8,3.9,5.3,5.4,	1051
3.8,3.9,5.6,5.7,	455
3.8,3.9,5.9,6.0,	236
3.8,3.9,6.2,6.3,	118
3.8,3.9,6.5,6.6,	41
3.8,3.9,6.8,6.9,	26
3.8,3.9,7.1,7.2,	2
3.8,3.9,7.4,7.5,	9
3.8,3.9,7.7,7.8,	5
3.8,3.9,8.0,8.1,	1
3.8,3.9,8.3,8.4,	2
3.8,3.9,9.2,9.3,	1
3.9,4.0,-0.3,-0.2,	17532
3.9,4.0,-0.6,-0.5,	15509
3.9,4.0,-0.9,-0.8,	13445
3.9,4.0,-1.2,-1.1,	11507
3.9,4.0,-1.5,-1.4,	10883
3.9,4.0,-1.8,-1.7,	11165
3.9,4.0,-2.1,-2.0,	12373
3.9,4.0,-2.4,-2.3,	14092
3.9,4.0,-2.7,-2.6,	14982
3.9,4.0,-3.0,-2.9,	15506
3.9,4.0,-3.3,-3.2,	14137
3.9,4.0,-3.6,-3.5,	12229
3.9,4.0,-3.9,-3.8,	9715
3.9,4.0,-4.2,-4.1,	6910
3.9,4.0,-4.5,-4.4,	4517
3.9,4.0,-4.8,-4.7,	2727
3.9,4.0,-5.1,-5.0,	1510
3.9,4.0,-5.4,-5.3,	774
3.9,4.0,-5.7,-5.6,	337
3.9,4.0,-6.0,-5.9,	168
3.9,4.0,-6.3,-6.2,	54
3.9,4.0,-6.6,-6.5,	26
3.9,4.0,-6.9,-6.8,	4
3.9,4.0,-7.2,-7.1,	3
3.9,4.0,-7.5,-7.4,	1
3.9,4.0,-7.8,-7.7,	1
3.9,4.0,0.1,0.2,	18346
3.9,4.0,0.4,0.5,	16902
3.9,4.0,0.7,0.8,	15022
3.9,4.0,1.0,1.1,	12849
3.9,4.0,1.3,1.4,	11284
3.9,4.0,1.6,1.7,	10682
3.9,4.0,1.9,2.0,	11518
3.9,4.0,2.2,2.3,	12736
3.9,4.0,2.5,2.6,	14378
3.9,4.0,2.8,2.9,	15454
3.9,4.0,3.1,3.2,	15227
3.9,4.0,3.4,3.5,	13886
3.9,4.0,3.7,3.8,	11483
3.9,4.0,4.0,4.1,	8784
3.9,4.0,4.3,4.4,	6116
3.9,4.0,4.6,4.7,	3835
3.9,4.0,4.9,5.0,	2297
3.9,4.0,5.2,5.3,	1310
3.9,4.0,5.5,5.6,	593
3.9,4.0,5.8,5.9,	282
3.9,4.0,6.1,6.2,	98
3.9,4.0,6.4,6.5,	52
3.9,4.0,6.7,6.8,	23
3.9,4.0,7.0,7.1,	11
3.9,4.0,7.3,7.4,	2
3.9,4.0,7.6,7.7,	4
3.9,4.0,7.9,8.0,	1
3.9,4.0,9.7,9.8,	1
4.0,4.1,-0.1,0.0,	17208
4.0,4.1,-0.4,-0.3,	16094
4.0,4.1,-0.7,-0.6,	14143
4.0,4.1,-1.0,-0.9,	12097
4.0,4.1,-1.3,-1.2,	10327
4.0,4.1,-1.6,-1.5,	9947
4.0,4.1,-1.9,-1.8,	10483
4.0,4.1,-2.2,-2.1,	11750
4.0,4.1,-2.5,-2.4,	12996
4.0,4.1,-2.8,-2.7,	14098
4.0,4.1,-3.1,-3.0,	13683
4.0,4.1,-3.4,-3.3,	12321
4.0,4.1,-3.7,-3.6,	10369
4.0,4.1,-4.0,-3.9,	8095
4.0,4.1,-4.3,-4.2,	5413
4.0,4.1,-4.6,-4.5,	3570
4.0,4.1,-4.9,-4.8,	1968
4.0,4.1,-5.2,-5.1,	1116
4.0,4.1,-5.5,-5.4,	526
4.0,4.1,-5.8,-5.7,	230
4.0,4.1,-6.1,-6.0,	106
4.0,4.1,-6.4,-6.3,	43
4.0,4.1,-6.7,-6.6,	15
4.0,4.1,-7.0,-6.9,	4
4.0,4.1,-7.3,-7.2,	3
4.0,4.1,-7.6,-7.5,	1
4.0,4.1,-7.9,-7.8,	1
4.0,4.1,-8.2,-8.1,	1
4.0,4.1,0.0,0.1,	35433
4.0,4.1,0.3,0.4,	16556
4.0,4.1,0.6,0.7,	14894
4.0,4.1,0.9,1.0,	12720
4.0,4.1,1.2,1.3,	10797
4.0,4.1,1.5,1.6,	9906
4.0,4.1,1.8,1.9,	10216
4.0,4.1,2.1,2.2,	11255
4.0,4.1,2.4,2.5,	12585
4.0,4.1,2.7,2.8,	13593
4.0,4.1,3.0,3.1,	14157
4.0,4.1,3.3,3.4,	12981
4.0,4.1,3.6,3.7,	11200
4.0,4.1,3.9,4.0,	8911
4.0,4.1,4.2,4.3,	6245
4.0,4.1,4.5,4.6,	4170
4.0,4.1,4.8,4.9,	2465
4.0,4.1,5.1,5.2,	1380
4.0,4.1,5.4,5.5,	661
4.0,4.1,5.7,5.8,	355
4.0,4.1,6.0,6.1,	132
4.0,4.1,6.3,6.4,	47
4.0,4.1,6.6,6.7,	12
4.0,4.1,6.9,7.0,	3
4.0,4.1,7.2,7.3,	5
4.0,4.1,7.5,7.6,	1
4.0,4.1,7.8,7.9,	2
4.0,4.1,8.7,8.8,	1
4.1,4.2,-0.3,-0.2,	16254
4.1,4.2,-0.6,-0.5,	14324
4.1,4.2,-0.9,-0.8,	11958
4.1,4.2,-1.2,-1.1,	10511
4.1,4.2,-1.5,-1.4,	9190
4.1,4.2,-1.8,-1.7,	9325
4.1,4.2,-2.1,-2.0,	10265
4.1,4.2,-2.4,-2.3,	11377
4.1,4.2,-2.7,-2.6,	12244
4.1,4.2,-3.0,-2.9,	12574
4.1,4.2,-3.3,-3.2,	11654
4.1,4.2,-3.6,-3.5,	10155
4.1,4.2,-3.9,-3.8,	7898
4.1,4.2,-4.2,-4.1,	5619
4.1,4.2,-4.5,-4.4,	3733
4.1,4.2,-4.8,-4.7,	2294
4.1,4.2,-5.1,-5.0,	1199
4.1,4.2,-5.4,-5.3,	601
4.1,4.2,-5.7,-5.6,	276
4.1,4.2,-6.0,-5.9,	111
4.1,4.2,-6.3,-6.2,	40
4.1,4.2,-6.6,-6.5,	18
4.1,4.2,-6.9,-6.8,	3
4.1,4.2,-7.2,-7.1,	2
4.1,4.2,0.2,0.3,	16669
4.1,4.2,0.5,0.6,	14976
4.1,4.2,0.8,0.9,	12946
4.1,4.2,1.1,1.2,	10742
4.1,4.2,1.4,1.5,	9574
4.1,4.2,1.7,1.8,	9193
4.1,4.2,2.0,2.1,	9871
4.1,4.2,2.3,2.4,	11234
4.1,4.2,2.6,2.7,	11997
4.1,4.2,2.9,3.0,	12465
4.1,4.2,3.2,3.3,	11960
4.1,4.2,3.5,3.6,	10724
4.1,4.2,3.8,3.9,	8695
4.1,4.2,4.1,4.2,	6525
4.1,4.2,4.4,4.5,	4256
4.1,4.2,4.7,4.8,	2693
4.1,4.2,5.0,5.1,	1537
4.1,4.2,5.3,5.4,	728
4.1,4.2,5.6,5.7,	401
4.1,4.2,5.9,6.0,	176
4.1,4.2,6.2,6.3,	66
4.1,4.2,6.5,6.6,	32
4.1,4.2,6.8,6.9,	10
4.1,4.2,7.1,7.2,	1
4.1,4.2,7.7,7.8,	2
4.1,4.2,8.0,8.1,	1
4.1,4.2,8.3,8.4,	1
4.1,4.2,8.9,9.0,	1
4.2,4.3,-0.2,-0.1,	15943
4.2,4.3,-0.5,-0.4,	14468
4.2,4.3,-0.8,-0.7,	12239
4.2,4.3,-1.1,-1.0,	10158
4.2,4.3,-1.4,-1.3,	8940
4.2,4.3,-1.7,-1.6,	8429
4.2,4.3,-2.0,-1.9,	8903
4.2,4.3,-2.3,-2.2,	10027
4.2,4.3,-2.6,-2.5,	10765
4.2,4.3,-2.9,-2.8,	11212
4.2,4.3,-3.2,-3.1,	10697
4.2,4.3,-3.5,-3.4,	9242
4.2,4.3,-3.8,-3.7,	7649
4.2,4.3,-4.1,-4.0,	5649
4.2,4.3,-4.4,-4.3,	3863
4.2,4.3,-4.7,-4.6,	2230
4.2,4.3,-5.0,-4.9,	1296
4.2,4.3,-5.3,-5.2,	745
4.2,4.3,-5.6,-5.5,	301
4.2,4.3,-5.9,-5.8,	157
4.2,4.3,-6.2,-6.1,	51
4.2,4.3,-6.5,-6.4,	26
4.2,4.3,-6.8,-6.7,	14
4.2,4.3,-7.1,-7.0,	2
4.2,4.3,-7.4,-7.3,	4
4.2,4.3,-7.7,-7.6,	1
4.2,4.3,-8.9,-8.8,	1
4.2,4.3,0.1,0.2,	16309
4.2,4.3,0.4,0.5,	15033
4.2,4.3,0.7,0.8,	13010
4.2,4.3,1.0,1.1,	10874
4.2,4.3,1.3,1.4,	9171
4.2,4.3,1.6,1.7,	8529
4.2,4.3,1.9,2.0,	8838
4.2,4.3,2.2,2.3,	9591
4.2,4.3,2.5,2.6,	10707
4.2,4.3,2.8,2.9,	10977
4.2,4.3,3.1,3.2,	10881
4.2,4.3,3.4,3.5,	10075
4.2,4.3,3.7,3.8,	8224
4.2,4.3,4.0,4.1,	6371
4.2,4.3,4.3,4.4,	4344
4.2,4.3,4.6,4.7,	2745
4.2,4.3,4.9,5.0,	1615
4.2,4.3,5.2,5.3,	907
4.2,4.3,5.5,5.6,	410
4.2,4.3,5.8,5.9,	190
4.2,4.3,6.1,6.2,	83
4.2,4.3,6.4,6.5,	36
4.2,4.3,6.7,6.8,	14
4.2,4.3,7.0,7.1,	4
4.2,4.3,7.3,7.4,	1
4.2,4.3,7.6,7.7,	1
4.2,4.3,7.9,8.0,	1
4.3,4.4,-0.1,0.0,	15509
4.3,4.4,-0.4,-0.3,	14732
4.3,4.4,-0.7,-0.6,	12541
4.3,4.4,-1.0,-0.9,	10611
4.3,4.4,-1.3,-1.2,	8797
4.3,4.4,-1.6,-1.5,	7836
4.3,4.4,-1.9,-1.8,	7806
4.3,4.4,-2.2,-2.1,	8504
4.3,4.4,-2.5,-2.4,	9247
4.3,4.4,-2.8,-2.7,	9661
4.3,4.4,-3.1,-3.0,	9779
4.3,4.4,-3.4,-3.3,	8746
4.3,4.4,-3.7,-3.6,	7324
4.3,4.4,-4.0,-3.9,	5601
4.3,4.4,-4.3,-4.2,	3928
4.3,4.4,-4.6,-4.5,	2445
4.3,4.4,-4.9,-4.8,	1411
4.3,4.4,-5.2,-5.1,	757
4.3,4.4,-5.5,-5.4,	345
4.3,4.4,-5.8,-5.7,	179
4.3,4.4,-6.1,-6.0,	71
4.3,4.4,-6.4,-6.3,	21
4.3,4.4,-6.7,-6.6,	7
4.3,4.4,-7.0,-6.9,	4
4.3,4.4,-7.3,-7.2,	3
4.3,4.4,-7.9,-7.8,	1
4.3,4.4,0.0,0.1,	31998
4.3,4.4,0.3,0.4,	15224
4.3,4.4,0.6,0.7,	13441
4.3,4.4,0.9,1.0,	11277
4.3,4.4,1.2,1.3,	9160
4.3,4.4,1.5,1.6,	8104
4.3,4.4,1.8,1.9,	7807
4.3,4.4,2.1,2.2,	8270
4.3,4.4,2.4,2.5,	9078
4.3,4.4,2.7,2.8,	9570
4.3,4.4,3.0,3.1,	9858
4.3,4.4,3.3,3.4,	9001
4.3,4.4,3.6,3.7,	7727
4.3,4.4,3.9,4.0,	6170
4.3,4.4,4.2,4.3,	4326
4.3,4.4,4.5,4.6,	2939
4.3,4.4,4.8,4.9,	1717
4.3,4.4,5.1,5.2,	973
4.3,4.4,5.4,5.5,	491
4.3,4.4,5.7,5.8,	227
4.3,4.4,6.0,6.1,	87
4.3,4.4,6.3,6.4,	43
4.3,4.4,6.6,6.7,	23
4.3,4.4,6.9,7.0,	3
4.3,4.4,7.2,7.3,	2
4.4,4.5,-0.3,-0.2,	14993
4.4,4.5,-0.6,-0.5,	13243
4.4,4.5,-0.9,-0.8,	11095
4.4,4.5,-1.2,-1.1,	8743
4.4,4.5,-1.5,-1.4,	7486
4.4,4.5,-1.8,-1.7,	7158
4.4,4.5,-2.1,-2.0,	7430
4.4,4.5,-2.4,-2.3,	8039
4.4,4.5,-2.7,-2.6,	8491
4.4,4.5,-3.0,-2.9,	8493
4.4,4.5,-3.3,-3.2,	7936
4.4,4.5,-3.6,-3.5,	6690
4.4,4.5,-3.9,-3.8,	5258
4.4,4.5,-4.2,-4.1,	3761
4.4,4.5,-4.5,-4.4,	2494
4.4,4.5,-4.8,-4.7,	1555
4.4,4.5,-5.1,-5.0,	833
4.4,4.5,-5.4,-5.3,	433
4.4,4.5,-5.7,-5.6,	178
4.4,4.5,-6.0,-5.9,	93
4.4,4.5,-6.3,-6.2,	39
4.4,4.5,-6.6,-6.5,	14
4.4,4.5,-6.9,-6.8,	5
4.4,4.5,-7.2,-7.1,	2
